artist,id,valence,acousticness,danceability,energy,instrumentalness,liveness,speechiness
Rihanna,7Kt59L2ZZGtOnIhvMwzG6f,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,5EW2czprA3Pf7ctNFkoOdZ,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,76VtA90NKurNqaQpV126Ue,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,3DZQ6mzUkAdHqZWzqxBKIK,0.501,0.508,0.71,0.598,0,0.0971,0.0319
Rihanna,5nUg4ZcXsUAPie730EgUYK,0.468,0.229,0.629,0.819,0.00706,0.169,0.25
Rihanna,28OX5qT45GZBuu8CNKBOj6,0.259,0.049,0.668,0.64,0,0.0675,0.0888
Rihanna,0aUWfpD3PlSv3FTTKcT2rN,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,1dEy9Pl81QopSxNsPxXQxv,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,0qJWmTaT1qvCq0brgx8k2P,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,7I5iWxgkVGe4M9msr9BMp9,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,3NsVe4VhqzB2M0R282HJJB,0.251,0.744,0.419,0.465,0,0.102,0.0312
Rihanna,4hXLxBb41Xs1KzCD0gfsC8,0.645,0.362,0.583,0.482,4.14e-05,0.0938,0.0987
Rihanna,6jLGCgYpIqGJ1WI4x4hBXY,0.307,0.0639,0.479,0.779,0,0.204,0.0449
Rihanna,4bXImuY3OhNXhbQbVLFHKp,0.308,0.214,0.391,0.574,0,0.36,0.0397
Rihanna,0brevRGa7ZTMpKp7tqWqLR,0.372,0.000283,0.722,0.629,0.0735,0.0468,0.0393
Rihanna,1JwPEU7fF9qedJwr6fUCh6,0.538,0.0234,0.706,0.614,1.24e-06,0.121,0.079
Rihanna,2qJeiWIZhb3FqREoDPPFPu,0.96,0.000202,0.691,0.866,0,0.294,0.0729
Rihanna,6O20JhBJPePEkBdrB5sqRx,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,3Naj4ZtvX9VpVqJH5EKmJE,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,5r67bGhYXZNqk2m2Wupfmu,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,5Mk1tgVrSuoWWwPVFNS0jB,0.501,0.508,0.71,0.598,0,0.0971,0.0319
Rihanna,4IBihEaN04iwfX5I9sGFj9,0.468,0.229,0.629,0.819,0.00706,0.169,0.25
Rihanna,42Ow7PS3YtCWplolUUigDo,0.259,0.049,0.668,0.64,0,0.0675,0.0888
Rihanna,2RWs4c3ZJ74WwXlVC3QCQN,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,0GNI8K3VATWBABQFAzBAYe,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,6EAxaAk1eZx0aqqH4ff4rP,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,7JpsDefhsnsWn1P6cYfzMr,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,0GcIIPBfjcETGw1dJFwdhn,0.251,0.744,0.419,0.465,0,0.102,0.0312
Rihanna,2fv47VVvysXZPpT7xsdg7b,0.645,0.362,0.583,0.482,4.14e-05,0.0938,0.0987
Rihanna,0coJqb1j6Ym9OMz2i2MuyC,0.307,0.0639,0.479,0.779,0,0.204,0.0449
Rihanna,1L3wDPfRVoNSwt7gXoeIkl,0.308,0.214,0.391,0.574,0,0.36,0.0397
Rihanna,4DjW2vouRxIHW2I0ZM7sYs,0.372,0.000283,0.722,0.629,0.0735,0.0468,0.0393
Rihanna,3S5ECEL7AEn0qhbZoefB8d,0.538,0.0234,0.706,0.614,1.24e-06,0.121,0.079
Rihanna,3ZhCUXoZxgFMmUuixdDiQS,0.96,0.000202,0.691,0.866,0,0.294,0.0729
Rihanna,5VmkzMD9SUgWOGWKG7GVcg,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,05IyqbGd19RBeCNFMfnGQe,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,3pKQIwxQBKO2In4l5EZmBO,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,2ox4vr3lkUVpCR57bbWwLy,0.501,0.508,0.71,0.598,0,0.0971,0.0319
Rihanna,72RJMmJFIxNgwM9pf8pqpY,0.468,0.229,0.629,0.819,0.00706,0.169,0.25
Rihanna,6R9VF2uQtYwPNH0PxzedcX,0.259,0.049,0.668,0.64,0,0.0675,0.0888
Rihanna,5I6KaV4xAc6ZYyOgEtp6dc,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,1AoKQqqkNTpmWqW8HKs8oL,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,1gqrHlva1UviyDTl1Bobsj,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,4FN1OcBACY1ac3C2WK9er5,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,36su1AYFo1yBgtT8kVV2nN,0.251,0.744,0.419,0.465,0,0.102,0.0312
Rihanna,2q03jmzxgUJvghzGeafaWO,0.645,0.362,0.583,0.482,4.14e-05,0.0938,0.0987
Rihanna,79KamO3qH7KJ5EGXcOqXn4,0.297,0.0668,0.478,0.788,0,0.167,0.0458
Rihanna,6JAJrnyEyqsE2NWmAjK6pJ,0.96,0.000202,0.691,0.866,0,0.294,0.0729
Rihanna,5pDUMdIiW0rNLzFryqpC9j,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,7kjUzVpN8IAlG6OQdXjDvR,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,1edP9mOIcf8lDzlO1ORbCr,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,3Ij4WlSogXNafuyz6V2Xvl,0.501,0.508,0.71,0.598,0,0.0971,0.0319
Rihanna,1MYpR4qlg2WQT304NecqXp,0.468,0.229,0.629,0.819,0.00706,0.169,0.25
Rihanna,3dK6PU05GCPr505YNOwV24,0.259,0.049,0.668,0.64,0,0.0675,0.0888
Rihanna,4RuOaq8cJzcA3UMdZ0dQCk,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,5rvSPYxUGL3Bu8BWtLj5Yw,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,5PpxwDAoIGOcAe3iVgcAwt,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,3V3MTfAMIgas5iC13xIFX1,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,1tJ3ja9lE1jiWj0FGrk9aG,0.251,0.744,0.419,0.465,0,0.102,0.0312
Rihanna,2SlLKFpeeI2uxQUFEdXzr8,0.645,0.362,0.583,0.482,4.14e-05,0.0938,0.0987
Rihanna,0FXI1DzlVxnv5GNQoscEmM,0.297,0.0668,0.478,0.788,0,0.167,0.0458
Rihanna,1LNsiNXYJFb9nizFWy8Lor,0.96,0.000195,0.689,0.868,0,0.294,0.0815
Rihanna,4JQSMg83F8qYwSBt5xOXsQ,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,6SavoZyhZqZaOwv2m2Le1c,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,2ZNcAjINatNtr3ZwQaTLWd,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,3Myn5X4gqs0TqFWFMxyHak,0.498,0.537,0.703,0.651,0,0.0955,0.0327
Rihanna,4O3HRDIBChh0quFPhfDXd1,0.423,0.221,0.656,0.824,0.00757,0.171,0.229
Rihanna,2yIuxJvRVnKrFOafuugHje,0.259,0.049,0.668,0.64,0,0.0671,0.0888
Rihanna,7yofGzP2N4cC8OzHDs1RVU,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,4zzzZ1UNfr75ASG1lUE9L1,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,4rKGL79Uy3WgNd1SF2grGV,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,2tJQteXiSUfSdEW7LfIeHY,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,1h7LbYPMtS2L74f8GbK4Cc,0.244,0.74,0.303,0.479,0,0.103,0.0338
Rihanna,6PPXmrFJnVxbguHF8oW4Dc,0.682,0.389,0.571,0.481,6.02e-05,0.097,0.0937
Rihanna,0KC1GgXs38dpEuYMqtyWb7,0.306,0.064,0.479,0.779,0,0.205,0.0448
Rihanna,59qTiT5r4APNFPU1042gHe,0.287,0.207,0.421,0.575,0,0.365,0.0403
Rihanna,6eSaqh208RQgFsQnU2izZY,0.372,0.000283,0.722,0.629,0.0735,0.0468,0.0393
Rihanna,5JwNovalAo6b7c0mud7lQV,0.538,0.0234,0.706,0.614,1.24e-06,0.121,0.079
Rihanna,5C3XPfy7OSXHpclNc6UfN8,0.96,0.000195,0.689,0.868,0,0.294,0.0815
Rihanna,7i0jaBLpIADxqNbhAb4XFb,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,3gkigp03NzQ3eHB39uwW6F,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,2gtYsdzVF47HhN61NaULAv,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,7fSg2bktX4zvkY6VpArJJK,0.498,0.537,0.703,0.651,0,0.0955,0.0327
Rihanna,3qVmMSEuMYCPdUVNrapUG9,0.423,0.221,0.656,0.824,0.00757,0.171,0.229
Rihanna,2jrJmE5g5YjgBj66As4Wgg,0.259,0.049,0.668,0.64,0,0.0671,0.0888
Rihanna,2Nm9ozosnDBfXRLOgMCNd2,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,2Yy0FsAV2I5VXU4xpph2WN,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,1nU9uMV52uwVjlh1vPE7MI,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,72mdt7PXj2TGTIKaNNeKuX,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,2YQDSkzHLnJSuqNZMqr4Hz,0.244,0.74,0.303,0.479,0,0.103,0.0338
Rihanna,4OfY1ClwqlDiQsRI3IdL30,0.682,0.389,0.571,0.481,6.02e-05,0.097,0.0937
Rihanna,751YV4A25c5gXdXkBptKNg,0.296,0.0669,0.478,0.787,0,0.168,0.0458
Rihanna,2tSFTvHVaLxkqXHaofPKQk,0.863,0.503,0.702,0.715,2.44e-05,0.126,0.0425
Rihanna,6BZJSdeVicl1LEtWUQKP4o,0.444,0.00201,0.719,0.847,0.0204,0.223,0.0916
Rihanna,3t4HeVfURZ5DuqMWz0Cmqg,0.6,0.025,0.734,0.766,0.00138,0.108,0.0383
Rihanna,7drd8T07dm62NkcYESlVhu,0.466,0.0371,0.694,0.671,3.14e-05,0.236,0.0444
Rihanna,76d2uYjE6NkCak2wyCAw5d,0.261,0.00117,0.673,0.774,0.000581,0.148,0.0572
Rihanna,7lUhtLCdqomO7jsZFkVcBW,0.329,0.32,0.702,0.826,0.000227,0.355,0.0529
Rihanna,0FhMrYMsry7Dua48m3cBTj,0.308,0.00244,0.53,0.575,0.000572,0.277,0.0317
Rihanna,6cJoyuvyTeNrxhEhlNBmUv,0.153,0.0748,0.655,0.873,0.000454,0.401,0.0579
Rihanna,2BTC1hk3g6PLfyqe4zAitB,0.377,0.00503,0.565,0.826,0.00011,0.0757,0.0773
Rihanna,2GhqFR4Yw3GLpBNpnelfLi,0.823,0.00304,0.741,0.798,0.000134,0.282,0.122
Rihanna,7zhzzFiASS8lOHLrooBI1t,0.506,0.0805,0.516,0.857,0,0.153,0.111
Rihanna,7rRsnDjtKcdrlEesPlw9CF,0.309,0.0649,0.517,0.695,0,0.649,0.118
Rihanna,66IdTkn3exF8fdYqEeVeLc,0.697,0.000924,0.519,0.853,1.43e-05,0.101,0.0369
Rihanna,44fouNXjaqIoI6PVgiGQqw,0.0433,0.045,0.44,0.685,4.07e-06,0.31,0.0473
Rihanna,2lx2uATZ8VTb5257DYXXXD,0.859,0.497,0.706,0.693,3.13e-05,0.145,0.04
Rihanna,7yIgJcn1aSgtFB13Razxvf,0.444,0.00201,0.719,0.847,0.0204,0.221,0.0916
Rihanna,1VMNFLpA6vDoBumvAGnJmf,0.6,0.025,0.734,0.766,0.00138,0.108,0.0383
Rihanna,6Mi5DbkHGiMwdJzGrbj8Rp,0.375,0.0332,0.641,0.687,1.34e-05,0.211,0.0544
Rihanna,3DM9EMRuh2Ybg2wanSGLoH,0.261,0.00117,0.673,0.774,0.000581,0.148,0.0572
Rihanna,1ChI5Y67h3wstHuHO87KSC,0.398,0.344,0.662,0.831,0.000204,0.342,0.0679
Rihanna,38pnXasgMgBuWz1NfYn0gb,0.308,0.00244,0.53,0.575,0.000572,0.275,0.0317
Rihanna,2grju2zUPI0ZlyVwF05PIh,0.153,0.0748,0.655,0.873,0.000454,0.401,0.0579
Rihanna,79AMVzA51fmBVnqyfQjQRs,0.377,0.00503,0.565,0.826,0.00011,0.0757,0.0773
Rihanna,5sOs6pYp3nlzIzVp9AcJmq,0.823,0.00304,0.741,0.798,0.000134,0.282,0.122
Rihanna,4VuvclgtgLysRDGiqGFwjN,0.506,0.0805,0.516,0.857,0,0.153,0.111
Rihanna,4NyhLhrCkSMsBnA63a6hZD,0.306,0.0606,0.515,0.699,0,0.632,0.119
Rihanna,5JTspwohWmhoDm7OpxnDg3,0.708,0.000917,0.523,0.854,3e-05,0.104,0.0368
Rihanna,6Ah7CcwL21Cexxop9C1i08,0.0433,0.045,0.44,0.685,4.07e-06,0.31,0.0473
Rihanna,2eLVIKSzVJOQQ43XPJrUcu,0.96,0.000195,0.689,0.868,0,0.294,0.0815
Rihanna,2SWUcYoonlJPrj3u9QaA9f,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,2WCpFqa6Ei39kvNPEfGOIh,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,1t8sPwnuBnyLGPXx2VJ1ls,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,7wV9jjFtYi2iLeiUS5L0rC,0.498,0.537,0.703,0.651,0,0.0955,0.0327
Rihanna,3eme17AXNfZgNfw6hhyeRf,0.423,0.221,0.656,0.824,0.00757,0.171,0.229
Rihanna,3OjEcLsMv3zE5R1spaLCUf,0.259,0.049,0.668,0.64,0,0.0671,0.0888
Rihanna,4UeBrqrZs9CpIuUzl43Lou,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,37j9kz1DdRZfZBRzuz72K8,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,5MkK3XjGsUcuB55xoM2jTf,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,7eeDcWYdulwl9UjA8m3FzW,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,7jnsmL1uIIXG4ojXcrqPNV,0.244,0.74,0.303,0.479,0,0.103,0.0338
Rihanna,1Gd4fIpEOxCKSIkgN5nmQ5,0.682,0.389,0.571,0.481,6.02e-05,0.097,0.0937
Rihanna,6xlsU6ct6dRR8A5XBUOBQO,0.306,0.064,0.479,0.779,0,0.205,0.0448
Rihanna,6ImSOAOpYKWazbvFrSv5nx,0.287,0.207,0.421,0.575,0,0.365,0.0403
Rihanna,3AFKtsIVtpJjcvcYcChrNI,0.372,0.000283,0.722,0.629,0.0735,0.0468,0.0393
Rihanna,1frZS2j0RsR0nfYiw0lMLj,0.538,0.0234,0.706,0.614,1.24e-06,0.121,0.079
Rihanna,72NgSd9EDMrl0PY6vFLcrU,0.96,0.000195,0.689,0.868,0,0.294,0.0815
Rihanna,1YsVAWHMXM8kWkoNgNyRmW,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,2cU0d9gJEgIMuAo2T63EI3,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,6HXsvWzD8oIXlq2h4F5Twc,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,11PW2Hm2bJImTPsqNqnmp4,0.498,0.537,0.703,0.651,0,0.0955,0.0327
Rihanna,03yvzSKd1ZpUOfNalcMsEm,0.423,0.221,0.656,0.824,0.00757,0.171,0.229
Rihanna,52lLu8IqnTVu2LHFxYCydC,0.259,0.049,0.668,0.64,0,0.0671,0.0888
Rihanna,2R4zL8MCyT6DIKHwHvcpEF,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,1pzljhaLPzhPa8PRvY9KCP,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,44ArKCCTlxEihtUlTPp2qX,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,2e2a5tVFF92L01FDok8vp1,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,46hp23LACMY2967iwSsH8R,0.244,0.74,0.303,0.479,0,0.103,0.0338
Rihanna,4hGPhXcQc3RbF2CQ8ByEoY,0.682,0.389,0.571,0.481,6.02e-05,0.097,0.0937
Rihanna,4eLxLRC4UPIKLjqrtRUQ91,0.296,0.0669,0.478,0.787,0,0.168,0.0458
Rihanna,5cyClKxFb4JkV3auF1KXuC,0.96,0.000195,0.689,0.868,0,0.294,0.0815
Rihanna,1z9kQ14XBSN0r2v6fx4IdG,0.393,0.00125,0.564,0.71,0,0.109,0.0461
Rihanna,10SoEvWvAQ9pFj8oIglm9x,0.379,0.014,0.717,0.697,0.00125,0.131,0.137
Rihanna,1UyaDGT3DyL8Jfk5rYF8mj,0.39,0.0254,0.785,0.478,0,0.0901,0.0419
Rihanna,5OiR5z4F0mbL9sM1F2Y5CE,0.498,0.537,0.703,0.651,0,0.0955,0.0327
Rihanna,46xuQN0TG3SUft3YQNLjGD,0.423,0.221,0.656,0.824,0.00757,0.171,0.229
Rihanna,5ddyv4YSisOEdncyHXXNDs,0.259,0.049,0.668,0.64,0,0.0671,0.0888
Rihanna,2aeKVjuLPaZWOLzFELylB5,0.227,0.0476,0.402,0.696,0,0.628,0.0448
Rihanna,789CxjEOtO76BVD1A9yJQH,0.125,0.945,0.621,0.31,6.12e-05,0.117,0.0283
Rihanna,2zxXxiD0ZQJoBK6F5igwN0,0.515,0.0362,0.741,0.6,0,0.0562,0.0412
Rihanna,0us10L6gwsv9k6y1uuaeXl,0.154,0.0747,0.542,0.66,0,0.184,0.0357
Rihanna,2U7aH6NvhyP7CmOdO3bk45,0.244,0.74,0.303,0.479,0,0.103,0.0338
Rihanna,52OIwoPU0L6NKzRNRFwX0l,0.682,0.389,0.571,0.481,6.02e-05,0.097,0.0937
Rihanna,4OUWEHP6EroAafAZ2oPNHi,0.296,0.0669,0.478,0.787,0,0.168,0.0458
Rihanna,3Yt9lRtS5V4nbJnwcgFgvC,0.863,0.503,0.702,0.715,2.44e-05,0.126,0.0425
Rihanna,3tyPOhuVnt5zd5kGfxbCyL,0.444,0.00201,0.719,0.847,0.0204,0.223,0.0916
Rihanna,0U10zFw4GlBacOy9VDGfGL,0.6,0.025,0.735,0.766,0.00138,0.108,0.0383
Rihanna,57mKcbEq7nMqtJ4gqJvWcp,0.466,0.0371,0.694,0.671,3.14e-05,0.236,0.0444
Rihanna,3jYW03V9XeM2w7LJ0EXQDC,0.265,0.00118,0.673,0.773,0.000569,0.148,0.0576
Rihanna,4EfN6bixdOOgoLYR5C4cWo,0.329,0.32,0.702,0.826,0.000227,0.355,0.0529
Rihanna,3gMC76iTaypaOnuIZZvoiR,0.308,0.00244,0.53,0.575,0.000572,0.277,0.0317
Rihanna,5A0Swrynpx7ALauNv08nBe,0.153,0.0748,0.655,0.873,0.000454,0.401,0.0579
Rihanna,5CegsKtrwkX9HKb2YU5FOm,0.377,0.00503,0.565,0.826,0.00011,0.0757,0.0773
Rihanna,1ROCX1nquOZ5i05YfGysu0,0.823,0.00304,0.741,0.798,0.000134,0.282,0.122
Rihanna,2f5PEKVrNEHL1X0dtMNgYu,0.506,0.0805,0.516,0.857,0,0.149,0.111
Rihanna,51PJ2iCdBMEfxtVk3iy4p1,0.859,0.497,0.706,0.693,3.13e-05,0.145,0.04
Rihanna,5WQQIDU3HRaMyPkob8mpFb,0.444,0.00201,0.719,0.847,0.0204,0.221,0.0916
Rihanna,6qn9YLKt13AGvpq9jfO8py,0.6,0.025,0.734,0.766,0.00138,0.108,0.0383
Rihanna,7fHXacE8GZEvBTCWxwQUyL,0.375,0.0332,0.641,0.687,1.34e-05,0.211,0.0544
Rihanna,76iUSvF96Plu0764Jjc6xL,0.261,0.00117,0.673,0.774,0.000581,0.148,0.0572
Rihanna,2holReRruSgsAE4xaYg55K,0.398,0.344,0.662,0.831,0.000204,0.342,0.0679
Rihanna,0BB5Vm7HMEx0cOYi2TKglx,0.308,0.00244,0.53,0.575,0.000572,0.275,0.0317
Rihanna,5slPHHHP6vsqtY4r977QLR,0.153,0.0748,0.655,0.873,0.000454,0.401,0.0579
Rihanna,3KoQrLZBsSKgOjmUJPBera,0.377,0.00503,0.565,0.826,0.00011,0.0757,0.0773
Rihanna,5KuTNU1Uyf8IN1kNTtxJqt,0.823,0.00304,0.741,0.798,0.000134,0.282,0.122
Rihanna,7jMR0wJjq7RVBAKanKHd0Z,0.506,0.0805,0.516,0.857,0,0.155,0.111
Daft Punk,0dEIca2nhcxDUV8C5QkPYb,0.696,0.00286,0.788,0.616,0.549,0.0952,0.0337
Daft Punk,3ctALmweZBapfBdFiIVpji,0.682,0.825,0.712,0.5,0.314,0.106,0.0338
Daft Punk,0oks4FnzhNp5QPTZtoet7c,0.41,0.0692,0.74,0.682,0.53,0.381,0.0504
Daft Punk,7Bxv0WL7UC6WwQpk9TzdMJ,0.0676,0.894,0.702,0.297,0.485,0.103,0.0317
Daft Punk,2cGxRwrMyEAp8dEbuZaVv6,0.518,0.0422,0.775,0.585,0.619,0.077,0.0271
Daft Punk,5CMjjywI0eZMixPeqNd75R,0.674,0.0839,0.832,0.659,0.00114,0.0753,0.057
Daft Punk,7oaEjLP2dTJLJsITbAxTOz,0.12,0.477,0.29,0.412,0.0839,0.079,0.0458
Daft Punk,69kOkLUCkxIZYexIgSG8rq,0.863,0.0378,0.81,0.793,1.77e-06,0.072,0.0403
Daft Punk,0k1xMUwn9sb7bZiqdT9ygx,0.789,0.367,0.716,0.648,0.485,0.368,0.0337
Daft Punk,79koEJRtKOOGJ0VSAF3FMk,0.284,0.512,0.548,0.707,0.922,0.105,0.0352
Daft Punk,0IedgQjjJ8Ad4B3UDQ5Lyn,0.961,0.041,0.807,0.51,0.115,0.104,0.0433
Daft Punk,36c4JohayB9qd64eidQMBi,0.19,0.388,0.804,0.451,2.17e-05,0.0924,0.0949
Daft Punk,2KHRENHQzTIQ001nlP9Gdc,0.0924,0.00282,0.4,0.756,0.753,0.0695,0.0492
Daft Punk,4l2bO887Yauqos4LwkCwBm,0.622,0.506,0.717,0.382,0,0.242,0.64
Daft Punk,3K6HXNtxo1A2eCthCzrwaS,0.624,0.424,0.723,0.389,0,0.183,0.8
Daft Punk,2fJp2bDmhG62vlmUpuWjxb,0.654,0.359,0.707,0.515,0,0.237,0.772
Daft Punk,5pZHN9b6KrXlUC5Dt3FA0O,0.6,0.297,0.635,0.476,0,0.181,0.446
Daft Punk,4I2apNr2XWqSo2UdEFwUsv,0.586,0.313,0.679,0.377,0,0.163,0.553
Daft Punk,6TOFKxiVogOtLKEBGMIFX7,0.55,0.666,0.573,0.442,0,0.23,0.664
Daft Punk,40DD7ZKO1urSddN6HhMfuh,0.666,0.752,0.689,0.394,0,0.259,0.768
Daft Punk,4TgBZlDIwm4kagFvqnw08R,0.661,0.798,0.718,0.388,0,0.263,0.833
Daft Punk,4lteJuSjb9Jt9W1W7PIU2U,0.213,0.0569,0.518,0.527,0.00263,0.107,0.0687
Daft Punk,66uVqkmHAc0MBUzoPhIypN,0.164,0.00141,0.373,0.841,0.642,0.342,0.0614
Daft Punk,4OEnpg5ubhg6OQ4M2ZjtsL,0.494,0.0283,0.634,0.798,0.546,0.1,0.0607
Daft Punk,2EyK6JBWqftJlxAuqd0Dsq,0.248,0.00531,0.741,0.806,0.783,0.133,0.0371
Daft Punk,1TT6gRprLQ5vSWgoWpyKfR,0.282,0.0175,0.431,0.955,0.693,0.164,0.0361
Daft Punk,6hEvTmmvby9ZTkSdfmPW3m,0.163,0.000132,0.595,0.605,0.802,0.181,0.031
Daft Punk,03uOJUuuTgaFFI1Efal1no,0.2,0.543,0.621,0.853,0.912,0.423,0.0311
Daft Punk,3YYnfKM02WkygOwg6ozfrL,0.354,0.00244,0.602,0.879,0.931,0.108,0.107
Daft Punk,2jFLd9OdNcLsblpv4fDTRn,0.396,0.000704,0.597,0.814,0.889,0.124,0.0528
Daft Punk,3SL3UavpjRKNMM9UVlE9Bx,0.266,0.0084,0.488,0.934,0.815,0.153,0.0535
Daft Punk,2UBYw2qf9PkvoKQ610ocft,0.528,0.00105,0.581,0.806,0.00461,0.216,0.0417
Daft Punk,7irNlzUSPNgCDtEyQuS3lm,0.292,8.91e-05,0.517,0.796,0.877,0.111,0.0433
Daft Punk,1rn6JIHBuBZiwvA57jeoOB,0.156,0.124,0.712,0.725,0.834,0.283,0.104
Daft Punk,4OgB6TRmIGBRT4NoFxxIQd,0.406,0.026,0.363,0.733,0.472,0.247,0.208
Daft Punk,1Nv1h7ANN9E4rAjLP4OfgA,0.601,0.00288,0.69,0.912,0.389,0.338,0.0485
Daft Punk,388Lvca2KrUQE9H7ncsPaR,0.213,0.0569,0.518,0.527,0.00263,0.107,0.0687
Daft Punk,0nOQG4M0I1ZQQZwObJyypu,0.164,0.00141,0.373,0.841,0.642,0.342,0.0614
Daft Punk,01DUXyqzNCGRLzDFUKHqL9,0.494,0.0283,0.634,0.798,0.546,0.1,0.0607
Daft Punk,2NX3FnVFt2ZRdpfR2S9D4N,0.248,0.00531,0.741,0.806,0.783,0.133,0.0371
Daft Punk,4YNymLjLipKMLMI47s6mly,0.282,0.0175,0.431,0.955,0.693,0.164,0.0361
Daft Punk,6JI88SbF2bPwuvBSy9ugOY,0.163,0.000132,0.595,0.605,0.802,0.181,0.031
Daft Punk,7IjETJssFUx0UNWFmvMAbo,0.2,0.543,0.621,0.853,0.912,0.423,0.0311
Daft Punk,7I3bHCq44GeAqkhHVPdB3z,0.354,0.00244,0.602,0.879,0.931,0.108,0.107
Daft Punk,3afK6vllAIKHdbJU26Ba2h,0.396,0.000704,0.597,0.814,0.889,0.124,0.0528
Daft Punk,4UB4JVHGOBmNm2SZ3AtucI,0.266,0.0084,0.488,0.934,0.815,0.153,0.0535
Daft Punk,2THibpJxFZgxXs9p1lPuZe,0.306,0.0203,0.565,0.709,0.42,0.171,0.0449
Daft Punk,61yWslYkKWIOmp4xh0cDqo,0.305,9.84e-05,0.515,0.802,0.862,0.111,0.043
Daft Punk,1NofLY2veUIRUFAgPuk8QC,0.169,0.12,0.705,0.738,0.873,0.293,0.107
Daft Punk,37blqkiHBQ5wIyfpAc4lTi,0.427,0.0234,0.361,0.731,0.578,0.263,0.18
Daft Punk,0NB2denNdohoKpmrkPwDsQ,0.596,0.00228,0.693,0.902,0.586,0.337,0.0485
Daft Punk,6CYClOUrNxN2uFtzbZRGTi,0.0378,0.873,0.104,0.0818,0.976,0.132,0.0483
Daft Punk,5aBW4kL15c2z7kjZ53mBrx,0.0973,0.302,0.548,0.496,0.135,0.321,0.0355
Daft Punk,6qf5CSGD5foJ8FblQ0Jsun,0.0222,0.901,0.543,0.775,0.902,0.258,0.052
Daft Punk,4BZbAeJDgzebHhiZ5awmeA,0.0578,0.481,0.577,0.539,0.575,0.108,0.0404
